postcode,Avg_Price,MAE,Median_Accuracy
EC1V 3PS,102181666.66666667,101388256.375,48.48244444444444
SW1A 2NS,107400000.0,98100688.0,8.65857728119181
RM9 6RH,98800000.0,98045180.8125,0.7639870318825928
W6 0PZ,109000000.0,97813330.0,10.263000000000005
TW14 8HA,101000000.0,97555744.0,3.41015445544555
NW1 2PL,105350000.0,97328755.5,7.6234220245979145
EC2M 7EA,87214881.0,97180389.0,0.0
EC2V 7EE,724320.0,96905688.0,0.0
WC1X 0DG,98100000.0,96431299.125,1.7010202599388293
E14 4HD,99750000.0,95059648.5,4.7021067669172965
WC2N 4AA,96450000.0,94781299.125,1.7301201399688892
EC3N 1AH,91964723.0,94741995.125,1.1121731557377075
EC3M 5BS,73500000.0,94737280.0,0.0
SE1 0LL,100000000.0,94473811.0,5.526189000000002
E14 9XP,95000000.0,94398280.5,0.6333889473684167
SW1Y 4JY,109250000.0,93909499.0,22.732277221505377
UB6 0GG,93750000.0,93375520.29882812,0.3371424691095015
WC1B 4AR,94979440.0,92249452.75,2.8742928469571893
NW1 1AY,108150187.0,92084784.0,14.854715877652623
WC2H 8JR,111579102.0,91706510.0,17.81031720438115
UB8 1JG,96708651.0,90935451.5,5.969682588168865
EC1Y 8RQ,75309000.0,90789060.8625,31.706128048780485
NW1 3UP,92000000.0,90575716.25,1.5481345108695734
WC1B 4NB,102076999.33333333,90033760.0,11.075846508058333
W1T 3NG,124910812.0,89261748.0,28.539614328982182
NW1 6JQ,94000000.0,88971285.0,5.349696808510643
W2 6BD,97250000.0,88769213.0,9.298794021647218
EC2V 7BX,2500.0,87958148.0,0.0
E15 2AL,90674931.0,87279970.5,3.7441004504321143
EC1Y 8SE,2500000.0,87165904.0,0.0
EC1Y 8LX,2500000.0,87165904.0,0.0
EC4N 7BL,97987500.0,87034322.0,12.766216858237541
EC3A 7BD,141063596.0,87033244.0,38.30212296587136
EC2A 2EA,87470826.0,86733120.375,0.8433733379858523
SW17 0NS,86075000.0,86442939.125,0.0
W1F 9US,88500000.0,85944269.75,2.88783079096045
EC2V 6DT,140398876.0,85865683.5,38.747188512005366
EC3R 8AJ,89939229.0,84621569.0,5.912503430510839
SE1 8NZ,90926666.66666667,84322940.83333333,5.96303673627223
WC2N 5SA,92500000.0,84030320.0,9.156410810810812
NW1 1DB,95000000.0,83986226.0,11.593446315789464
W1F 0BH,86450000.0,83799869.25,3.065506940427994
KT6 7EQ,83874359.0,83519709.59375,0.4228341181719202
EC1Y 8PU,450000.0,83249088.0,0.0
SW11 1SA,84666666.66666667,82984915.125,1.4273911324786326
W1S 2SA,84000000.0,82331299.125,1.986548660714277
WC2B 6LE,82803900.0,81562827.125,1.498809687707947
WC2N 4LE,96450000.0,81464736.0,15.53682115085536
WC2H 7AD,96450000.0,81464736.0,15.53682115085536
WC2H 7LA,95370000.0,80938172.0,15.132460941595895
N7 0FN,81495000.0,80389640.75,1.3563522301981834
W1W 5EE,82361684.0,80386796.25,2.397823422357419
EC2A 2BX,87470826.0,80303497.0,8.193965151306557
HA9 0SQ,82000000.0,80222210.375,2.168036128048783
EC4A 1DR,93200000.0,79971790.0,14.193358369098704
EC4A 1EN,93200000.0,79971790.0,14.193358369098704
RM1 1LN,80224037.5,79898825.5390625,23.30548830712207
E1 1LD,89709567.5,79445862.5,11.51799181348224
EC2V 6ET,120000.0,78677376.0,0.0
E1 1ES,78943450.0,78367923.0625,0.7290369720350469
EC3A 7JB,125000.0,77316896.0,0.0
SW7 1PT,17850000.0,77262590.125,5.043205769230767
W2 1PG,85000000.0,77062098.0,9.338708235294106
EC2N 3AQ,215544.0,77045720.0,0.0
SE1 0NA,87100000.0,76975450.0,11.624052812858793
RM1 3RT,77650000.0,76438722.75,1.5599191886670951
E15 2GG,925000.0,76389896.0,0.0
